State Postal Code,State FIPS,District ID Number,School District Name,County Names,County FIPS
AR,5,7740,Cross County School District,Poinsett County,111
AR,5,7740,Cross County School District,Woodruff County,147
AR,5,4800,Crossett School District,Ashley County,3
AR,5,4860,Cutter-Morning Star School District,Garland County,51
AR,5,4890,Danville School District,Yell County,149
AR,5,4930,Dardanelle Public Schools,Conway County,29
AR,5,4930,Dardanelle Public Schools,Logan County,83
AR,5,4930,Dardanelle Public Schools,Yell County,149
AR,5,49,De Queen School District,Polk County,113
AR,5,49,De Queen School District,Sevier County,133
AR,5,1,DeWitt School District,Arkansas County,1
AR,5,1,DeWitt School District,Desha County,41
AR,5,1,DeWitt School District,Jefferson County,69
AR,5,1,DeWitt School District,Lincoln County,79
AR,5,4980,Decatur School District,Benton County,7
AR,5,72,Deer/Mount Judea School District,Newton County,101
AR,5,5170,Dermott School District,Chicot County,17
AR,5,5170,Dermott School District,Desha County,41
AR,5,5170,Dermott School District,Drew County,43
AR,5,5190,Des Arc Public Schools,Lonoke County,85
AR,5,5190,Des Arc Public Schools,Prairie County,117
AR,5,5340,Dierks School District,Howard County,61
AR,5,5340,Dierks School District,Pike County,109
AR,5,5340,Dierks School District,Sevier County,133
AR,5,5410,Dollarway School District,Jefferson County,69
AR,5,5430,Dover School District,Johnson County,71
AR,5,5430,Dover School District,Pope County,115
AR,5,5470,Drew Central School District,Desha County,41
AR,5,5470,Drew Central School District,Drew County,43
AR,5,5500,Dumas School District,Desha County,41
AR,5,5500,Dumas School District,Drew County,43
AR,5,5500,Dumas School District,Lincoln County,79
AR,5,5550,Earle School District,Crittenden County,35
AR,5,5550,Earle School District,Cross County,37
AR,5,5580,East End School District,Perry County,105
AR,5,5580,East End School District,Pulaski County,119
AR,5,48,East Poinsett County School District,Mississippi County,93
AR,5,48,East Poinsett County School District,Poinsett County,111
AR,5,5680,El Dorado School District,Union County,139
AR,5,5760,Elkins School District,Washington County,143
AR,5,68,Emerson-Taylor-Bradley School District,Columbia County,27
AR,5,68,Emerson-Taylor-Bradley School District,Lafayette County,73
AR,5,5850,England School District,Lonoke County,85
AR,5,5970,Eureka Springs School District,Carroll County,15
AR,5,6090,Farmington School District,Washington County,143
AR,5,6120,Fayetteville School District,Washington County,143
AR,5,6150,Flippin School District,Marion County,89
AR,5,6210,Fordyce School District,Calhoun County,13
AR,5,6210,Fordyce School District,Dallas County,39
AR,5,6240,Foreman School District,Little River County,81
AR,5,6240,Foreman School District,Sevier County,133
AR,5,6270,Forrest City School District,St. Francis County,123
AR,5,6330,Fort Smith Public Schools,Sebastian County,131
AR,5,6360,Fouke School District,Miller County,91
AR,5,6420,Fountain Lake School District,Garland County,51
AR,5,6420,Fountain Lake School District,Saline County,125
AR,5,4110,Genoa Central School District,Miller County,91
AR,5,6540,Gentry Public Schools,Benton County,7
AR,5,6630,Glen Rose School District,Hot Spring County,59
AR,5,6630,Glen Rose School District,Saline County,125
AR,5,29,Gosnell School District,Mississippi County,93
AR,5,6840,Gravette School District,Benton County,7
AR,5,6870,Green Forest School District,Carroll County,15
AR,5,6900,Greenbrier School District,Conway County,29
AR,5,6900,Greenbrier School District,Faulkner County,45
AR,5,13080,Greene County Technical School District,Clay County,21
AR,5,13080,Greene County Technical School District,Craighead County,31
AR,5,13080,Greene County Technical School District,Greene County,55
AR,5,13080,Greene County Technical School District,Randolph County,121
AR,5,6930,Greenland Public Schools,Washington County,143
AR,5,6990,Greenwood School District,Sebastian County,131
AR,5,7110,Gurdon School District,Clark County,19
AR,5,7140,Guy-Perkins Schools,Faulkner County,45
AR,5,7170,Hackett Public Schools,Sebastian County,131
AR,5,42,Hamburg School District,Ashley County,3
AR,5,42,Hamburg School District,Chicot County,17
AR,5,42,Hamburg School District,Drew County,43
AR,5,7230,Hampton School District,Calhoun County,13
AR,5,7290,Harmony Grove School District,Clark County,19
AR,5,7290,Harmony Grove School District,Dallas County,39
AR,5,7290,Harmony Grove School District,Ouachita County,103
AR,5,7320,Harmony Grove School District,Saline County,125
AR,5,7350,Harrisburg School District,Poinsett County,111
AR,5,7380,Harrison School District,Boone County,9
AR,5,7380,Harrison School District,Newton County,101
AR,5,7530,Hazen School District,Prairie County,117
AR,5,7560,Heber Springs School District,Cleburne County,23
AR,5,7620,Hector School District,Pope County,115
AR,5,7620,Hector School District,Searcy County,129
AR,5,7680,Helena-West Helena School District,Phillips County,107
AR,5,7710,Hermitage School District,Bradley County,11
AR,5,7770,Highland School District,Fulton County,49
AR,5,7770,Highland School District,Izard County,65
AR,5,7770,Highland School District,Sharp County,135
AR,5,71,Hillcrest School District,Independence County,63
AR,5,71,Hillcrest School District,Lawrence County,75
AR,5,71,Hillcrest School District,Sharp County,135
AR,5,7840,Hope School District,Hempstead County,57
AR,5,7860,Horatio School District,Little River County,81
AR,5,7860,Horatio School District,Sevier County,133
AR,5,7890,Hot Springs School District,Garland County,51
AR,5,7990,Hoxie School District,Lawrence County,75
AR,5,8130,Huntsville School District,Franklin County,47
AR,5,8130,Huntsville School District,Madison County,87
AR,5,21,Izard Cty Consolidated Schools,Izard County,65
AR,5,13230,Jackson County School District,Jackson County,67
AR,5,13230,Jackson County School District,Poinsett County,111
AR,5,419,Jacksonville North Pulaski School District,Lonoke County,85
AR,5,419,Jacksonville North Pulaski School District,Pulaski County,119
AR,5,8240,Jasper School District,Carroll County,15
AR,5,8240,Jasper School District,Franklin County,47
AR,5,8240,Jasper School District,Johnson County,71
AR,5,8240,Jasper School District,Madison County,87
AR,5,8240,Jasper School District,Newton County,101
AR,5,7920,Jessieville School District,Garland County,51
AR,5,7920,Jessieville School District,Saline County,125
AR,5,8280,Jonesboro Public Schools,Craighead County,31
AR,5,8340,Junction City School District,Union County,139
AR,5,8490,Kirby School District,Pike County,109
AR,5,65,Lafayette County School District,Columbia County,27
AR,5,65,Lafayette County School District,Lafayette County,73
AR,5,65,Lafayette County School District,Miller County,91
AR,5,65,Lafayette County School District,Nevada County,99
AR,5,8610,Lake Hamilton School District,Garland County,51
AR,5,8640,Lakeside School District,Ashley County,3
AR,5,8640,Lakeside School District,Chicot County,17
AR,5,8670,Lakeside School District,Garland County,51
AR,5,8700,Lamar School District,Johnson County,71
AR,5,8700,Lamar School District,Pope County,115
AR,5,8730,Lavaca Public Schools,Sebastian County,131
AR,5,82,Lawrence County School District,Lawrence County,75
AR,5,3420,Lead Hill School District,Boone County,9
AR,5,3420,Lead Hill School District,Marion County,89
AR,5,9360,Lee County School District,Lee County,77
AR,5,8940,Lincoln School District,Washington County,143
AR,5,9000,Little Rock School District,Pulaski County,119
AR,5,9060,Lonoke School District,Lonoke County,85
AR,5,9150,Magazine Schools,Logan County,83
AR,5,9190,Magnet Cove School District,Garland County,51
AR,5,9190,Magnet Cove School District,Hot Spring County,59
AR,5,44,Magnolia School District,Columbia County,27
AR,5,9240,Malvern Special School District,Cleveland County,25
AR,5,9240,Malvern Special School District,Dallas County,39
AR,5,9240,Malvern Special School District,Hot Spring County,59
AR,5,9270,Mammoth Spring Schools,Fulton County,49
AR,5,9270,Mammoth Spring Schools,Randolph County,121
AR,5,9270,Mammoth Spring Schools,Sharp County,135
AR,5,46,Manila School District,Mississippi County,93
AR,5,9330,Mansfield School District,Logan County,83
AR,5,9330,Mansfield School District,Scott County,127
AR,5,9330,Mansfield School District,Sebastian County,131
AR,5,9390,Marion School District,Crittenden County,35
AR,5,9420,Marked Tree School District,Poinsett County,111
AR,5,16,Marmaduke School District,Greene County,55
AR,5,9510,Marvell School District,Desha County,41
AR,5,9510,Marvell School District,Monroe County,95
AR,5,9510,Marvell School District,Phillips County,107
AR,5,9540,Mayflower School District,Faulkner County,45
AR,5,9570,Maynard School District,Randolph County,121
AR,5,9600,McCrory School District,Woodruff County,147
AR,5,9630,McGehee School District,Chicot County,17
AR,5,9630,McGehee School District,Desha County,41
AR,5,9630,McGehee School District,Drew County,43
AR,5,9720,Melbourne School District,Izard County,65
AR,5,9720,Melbourne School District,Sharp County,135
AR,5,9750,Mena Public Schools,Polk County,113
AR,5,20,Midland School District,Cleburne County,23
AR,5,20,Midland School District,Independence County,63
AR,5,20,Midland School District,White County,145
AR,5,9780,Mineral Springs School District,Hempstead County,57
AR,5,9780,Mineral Springs School District,Howard County,61
AR,5,9780,Mineral Springs School District,Little River County,81
AR,5,9780,Mineral Springs School District,Sevier County,133
AR,5,9840,Monticello School District,Drew County,43
AR,5,9990,Mount Ida School District,Garland County,51
AR,5,9990,Mount Ida School District,Montgomery County,97
AR,5,10080,Mount Vernon-Enola School District,Faulkner County,45
AR,5,10080,Mount Vernon-Enola School District,White County,145
AR,5,43,Mountain Home School District,Baxter County,5
AR,5,43,Mountain Home School District,Marion County,89
AR,5,10170,Mountain Pine School District,Garland County,51
AR,5,10200,Mountain View School District,Baxter County,5
AR,5,10200,Mountain View School District,Searcy County,129
AR,5,10200,Mountain View School District,Stone County,137
AR,5,10260,Mountainburg Schools,Crawford County,33
AR,5,10290,Mulberry School District,Crawford County,33
AR,5,10290,Mulberry School District,Franklin County,47
AR,5,10380,Nashville School District,Hempstead County,57
AR,5,10380,Nashville School District,Howard County,61
AR,5,10380,Nashville School District,Pike County,109
AR,5,10410,Nemo Vista School District,Conway County,29
AR,5,10440,Nettleton School District,Craighead County,31
AR,5,30,Nevada School District,Nevada County,99
AR,5,30,Nevada School District,Ouachita County,103
AR,5,23,Newport School District,Jackson County,67
AR,5,10560,Norfork Schools,Baxter County,5
AR,5,10560,Norfork Schools,Marion County,89
AR,5,10680,North Little Rock School District,Pulaski County,119
AR,5,10920,Omaha School District,Boone County,9
AR,5,10950,Osceola School District,Mississippi County,93
AR,5,73,Ouachita River School District,Montgomery County,97
AR,5,73,Ouachita River School District,Polk County,113
AR,5,73,Ouachita River School District,Scott County,127
AR,5,10980,Ouachita School District,Hot Spring County,59
AR,5,76,Ozark Mountain School District,Marion County,89
AR,5,76,Ozark Mountain School District,Newton County,101
AR,5,76,Ozark Mountain School District,Searcy County,129
AR,5,11010,Ozark School District,Franklin County,47
AR,5,11010,Ozark School District,Johnson County,71
AR,5,51,Palestine-Wheatley School District,Monroe County,95
AR,5,51,Palestine-Wheatley School District,St. Francis County,123
AR,5,11070,Pangburn School District,Cleburne County,23
AR,5,11070,Pangburn School District,White County,145
AR,5,17,Paragould School District,Greene County,55
AR,5,11130,Paris School District,Logan County,83
AR,5,11220,Parkers Chapel School District,Union County,139
AR,5,3030,Pea Ridge School District,Benton County,7
AR,5,11340,Perryville School District,Conway County,29
AR,5,11340,Perryville School District,Perry County,105
AR,5,11370,Piggott School District,Clay County,21
AR,5,26,Pine Bluff School District,Jefferson County,69
AR,5,11610,Pocahontas School District,Lawrence County,75
AR,5,11610,Pocahontas School District,Randolph County,121
AR,5,11700,Pottsville Public Schools,Pope County,115
AR,5,11730,Poyen School District,Grant County,53
AR,5,11730,Poyen School District,Hot Spring County,59
AR,5,11760,Prairie Grove School District,Washington County,143
AR,5,11820,Prescott School District,Nevada County,99
AR,5,11850,Pulaski County Special School District,Faulkner County,45
AR,5,11850,Pulaski County Special School District,Lonoke County,85
AR,5,11850,Pulaski County Special School District,Pulaski County,119
AR,5,11850,Pulaski County Special School District,Saline County,125
AR,5,11880,Quitman School District,Cleburne County,23
AR,5,11880,Quitman School District,Faulkner County,45
AR,5,11880,Quitman School District,Van Buren County,141
AR,5,4370,Rector School District,Clay County,21
AR,5,4370,Rector School District,Greene County,55
AR,5,45,Rivercrest School District,Mississippi County,93
AR,5,12,Riverside School District,Craighead County,31
AR,5,8400,Riverview School District,White County,145
AR,5,11970,Rogers Public Schools,Benton County,7
AR,5,11970,Rogers Public Schools,Carroll County,15
AR,5,12000,Rose Bud School District,Cleburne County,23
AR,5,12000,Rose Bud School District,Faulkner County,45
AR,5,12000,Rose Bud School District,White County,145
AR,5,12060,Russellville Schools,Pope County,115
AR,5,12090,Salem School District,Fulton County,49
AR,5,12180,Scranton School District,Logan County,83
AR,5,9480,Searcy County School District,Marion County,89
AR,5,9480,Searcy County School District,Searcy County,129
AR,5,9480,Searcy County School District,Van Buren County,141
AR,5,12210,Searcy School District,Cleburne County,23
AR,5,12210,Searcy School District,White County,145
AR,5,15,Sheridan School District,Grant County,53
AR,5,15,Sheridan School District,Saline County,125
AR,5,12420,Shirley School District,Stone County,137
AR,5,12420,Shirley School District,Van Buren County,141
AR,5,12450,Siloam Springs Schools,Benton County,7
AR,5,12450,Siloam Springs Schools,Washington County,143
AR,5,12480,Sloan-Hendrix School District,Lawrence County,75
AR,5,12480,Sloan-Hendrix School District,Randolph County,121
AR,5,12480,Sloan-Hendrix School District,Sharp County,135
AR,5,12510,Smackover-Norphlet School District,Columbia County,27
AR,5,12510,Smackover-Norphlet School District,Ouachita County,103
